0,0.554002652265,-0.00675874506,0.249834426452,0.040630669324,0.073358202134,-0.03096442585,0.003928746359,0.013486732918,0.064771665794,-0.09519180192,0.015941243391,-0.01682622755,0.024209057319,0.009435995656,-0.02925330419,0.008337513880,0.037496670963,-0.02564067475,0.008477200053,0.014548426712,-0.00425072983,0.007285388307,-0.02223557326,-0.02130625683,0.066216263185,-0.03366048455,-0.04131981513,0.059235494545,-0.00750927253,-0.02358190786,0.029966349114,-0.01417510404,-0.00474923951,0.015171370584,-0.03571093998,0.004228823368,0.025824133620,-0.04059923560,0.003245502946,0.016421351729,0.006907834888,0.008385623935,-0.01391800567,-0.00641930235,0.026476744273,0.002185168748,-0.03244686736,0.005588736295,0.021710633394,0.021745903699
0,0.479905888198,0.044471460142,0.222741947749,0.062306728806,0.084009938920,-0.03224714796,0.005570219845,0.004698850050,0.054039171167,-0.08862882812,0.003577371145,-0.01384866349,0.015789392995,0.011753225199,-0.01927433911,0.009913850004,0.040865265426,-0.02674568633,-0.00187982179,0.002413997537,-0.00628369643,0.009889676356,-0.00390515885,-0.02008743996,0.073460610517,-0.02515675066,-0.04989289372,0.042702317001,-0.00187289869,-0.03651603072,0.031726360178,-0.00109727568,-0.00336515097,0.024494091922,-0.03452723385,0.002878165726,0.031103705772,-0.04195898146,-0.00177936526,0.020667927096,0.003700641840,0.005762690802,-0.00302582348,-0.01244587926,0.027902384093,0.008031746957,-0.03852100045,0.006664772938,0.032495686304,0.015798801135
0,0.510409123182,0.059116254852,0.191898277284,0.041468344324,0.051677349695,-0.02206442083,0.026003058533,0.034259816581,0.070471411581,-0.08661956611,-0.00787577686,-0.01775719000,0.011812380635,0.011038577041,-0.02247586718,0.017007107625,0.039914492715,-0.01466639642,0.007091726180,-0.00589489567,-0.01289457718,0.001010894646,-0.00681210528,-0.02014173365,0.076545361549,-0.03413893046,-0.05325274865,0.042842701610,0.005508477173,-0.03200839158,0.032752124427,-0.01106092352,-0.01280583117,0.034200843415,-0.04064328041,1.494978635466,0.038575314521,-0.04398450898,-1.68431413957,0.028564143092,-1.39491473414,0.003153119254,-0.00575219485,-0.01023749612,0.025241608989,0.009792811178,-0.04428332047,0.013005006565,0.021883678227,0.017704885302
0,1.229686517333,-0.51933130307,0.306715746554,-0.15350190568,0.036908493049,-0.16155595412,0.132337252094,0.028831730120,0.096783888693,-0.08120701394,0.091171780914,-0.06615729096,0.025599665926,0.004000959731,-0.01296635710,-0.01029033328,0.072066391212,-0.01832616418,0.004814349759,-0.03040419957,-0.03360135411,0.017305586671,-0.00727344180,0.001253359146,0.090419216378,-0.10477970185,0.001575675077,0.033624286307,-0.01988124489,-0.03582406936,0.050865013004,-0.03111879933,0.008745302128,0.026016914550,-0.03604929272,0.008012933577,0.047637146399,-0.05433521102,0.021611288042,0.010826257650,-0.01158405126,0.006881016920,-0.00274474225,-0.01943537654,0.016150856168,-0.00606811124,-0.03739337843,0.035956721749,-0.00157639716,-9.92631375013
0,1.107446644486,-0.43967395565,0.239916260745,-0.03676206299,0.064365840793,-0.11718544889,0.057208974632,0.094058036039,0.064651197675,-0.08767669761,0.090215160396,-0.03063043381,0.055296618921,-0.00690941452,0.001929777331,-0.01640838056,0.021005385221,-0.00254645998,0.016264282721,-0.03342800395,-0.04045774874,0.024659684071,-0.00331958312,-0.02661934120,0.081800946263,-0.10260555468,-0.04054051601,0.081562455864,-0.03200237773,-0.03535731623,0.052598550813,-0.03560318040,-0.00957311085,0.031870369203,-0.03004953936,0.016454116049,0.038355290387,-0.03019018560,0.004895490451,0.023235829018,0.005248558276,2.473627359622,-0.00265638568,-0.01924816221,0.015237695012,-0.01588507956,-0.03017141174,0.025748821133,-0.01138632609,-0.00541781609
1,0.490422086484,-0.01999943561,0.213080680636,0.066828407594,0.086598617040,-0.02431226790,0.004697424175,0.017846055605,0.069380636722,-0.07676792505,0.020039752158,-0.00149656484,0.024266208660,0.005351287908,-0.00887015795,0.006790654168,0.038309400517,-0.01867041240,8.257366501815,-2.11927788041,-0.00884206170,0.005943331396,0.010046298656,-0.03062082010,0.074050537617,-0.02793954677,-0.04406789980,0.038826081067,-0.00198581383,-0.03922526277,0.032846196542,-0.00266499330,-0.01121315950,0.027491749626,-0.02635473241,-0.00393832953,0.038470751850,-0.04559040681,0.003723254572,0.023982505277,0.002917178246,0.001503149917,0.006072629147,-0.02169817953,0.021817169147,0.003767277409,-0.04852107568,0.012188931615,0.024445568987,0.010754062770
1,0.783206166184,-0.26978568238,0.254994183126,0.015855012228,0.078797187378,-0.05449282121,0.043179762586,0.011628004349,0.072690824983,-0.07722679619,0.057383708062,-0.02163876014,0.028730157562,0.001136865800,-0.01190343070,0.006581362640,0.027209173736,-0.01215700067,0.021134373405,0.006748588113,-0.02078609774,0.012048666899,-0.01204928663,-0.02250449564,0.044116829115,-0.01652000457,-0.02886425584,0.039751391657,-0.01632652820,-0.01578823996,0.029704067921,-0.01479218984,-0.01211026741,0.015776695751,-0.02310451802,0.008915068492,0.032001405721,-0.03600424946,0.019981292349,0.007044491740,-0.00942412731,0.004925926816,-0.00610437068,-0.01937245960,0.031399518890,-0.01226678933,-0.02379428551,0.010193570253,-0.00287299443,0.008963295364
2,0.751661930044,-0.25283777684,0.212157284807,-0.00633797733,0.094400362036,-0.06908424419,0.078102928578,0.019223235509,0.083711428450,-0.06565047747,0.040424280741,-0.02888553876,0.019104871928,0.003522075051,-0.00428089682,0.007070375016,0.038158591903,-0.01879627793,0.007623740918,0.002524796124,-0.00292684476,0.004985596781,0.002508220499,-0.04781176453,0.093088763648,-0.05880809278,-0.02119363360,0.042828742952,2.717293587698,-0.03072443275,0.046420242675,-0.01990650629,-0.00392894649,0.025758223191,-0.03303892424,0.007030663337,0.039329990321,-0.06098829328,0.007768487651,0.008842465705,-0.00608965097,-6.13551115322,-0.00529200394,-0.01329487541,0.019959383018,-5.02968689563,-0.04150432935,0.021596271686,0.013141840989,0.011991026540
2,0.298766384384,0.093190805307,0.193233323758,0.085958806464,0.108604596145,-0.00403373969,0.025676907937,0.036612871006,0.092776389399,-0.06013514360,-0.00280685600,0.001881937772,0.022005397803,0.012036934314,-0.02069668225,0.006140848704,0.051425991499,-0.02427209749,-0.01097305797,-0.00652277422,-0.00594241250,0.007395933286,-0.00206810133,-0.02590070764,0.074104324882,-0.02696312803,-0.04936055077,0.041416649570,-0.00277946338,-0.03732161630,0.036241812712,0.004303168948,-0.00280527594,0.025868725482,-0.02892198151,-0.00684124080,0.036968797227,-0.04337871491,-0.01400644951,0.020344028127,0.005535034491,-8.53070369755,-0.01214887454,-0.01437223812,0.031236935293,-0.00127636660,-0.05364631486,0.006263515967,0.034269141548,0.025150444009
2,0.410046658257,0.128235053996,0.200311385275,0.056070532088,0.059345276059,-0.02426395490,0.010345256160,0.030101591534,0.075177048322,-0.06927216546,-0.00562902047,-0.01384536237,0.025650213738,0.028525164055,-0.02003167989,0.029125842445,0.047058209686,-0.02484192347,-0.00238980693,0.016265595215,-0.00352293375,-0.00331037540,-0.01455955299,-0.03556282424,0.053320744389,-0.04416101293,-0.05795066383,0.046918506263,-0.00865910035,-0.02253241454,0.046757164964,0.002740947180,-0.01457459138,0.028842866562,-0.02371770264,-0.00671161399,0.037514682323,-0.06359403759,-0.00868869080,0.021767174240,0.013046806785,0.006193694791,-0.01297341899,-0.01108782788,0.029655589010,0.009580620649,-0.05548120407,0.010269491529,0.025975936659,0.016265514926
